subset,stego_filename,stego_path,cover_filename,cover_category,cover_variant,cover_size_label,cover_format,payload_filename,payload_type,payload_size_class,lsb,expected_type,resolved_stego_path,baseline_detected_type,baseline_status,baseline_exact_correct,structural_detected_type,structural_validation_status,structural_correct,tag_size,payload_length,tag_endian,header_hex,runtime_seconds,error
core,Grayscale_2_M__docx_medium__lsb2.bmp,/home/kali/Desktop/stego_dataset_expanded/stego_core_combined/Grayscale_2_M__docx_medium__lsb2.bmp,Grayscale_2_M.bmp,Grayscale,2,M,bmp,P01.docx,docx,medium,2,DOCX,/home/kali/stego_dataset_expanded/stego_core_combined/Grayscale_2_M__docx_medium__lsb2.bmp,ZIP,signature_pk_zip,0,DOCX,validated_ooxml_docx,1,3,511127,little,50 4b 03 04 14 00 06 00,0.683835,
core,Grayscale_2_M__docx_medium__lsb3.bmp,/home/kali/Desktop/stego_dataset_expanded/stego_core_combined/Grayscale_2_M__docx_medium__lsb3.bmp,Grayscale_2_M.bmp,Grayscale,2,M,bmp,P01.docx,docx,medium,3,DOCX,/home/kali/stego_dataset_expanded/stego_core_combined/Grayscale_2_M__docx_medium__lsb3.bmp,ZIP,signature_pk_zip,0,DOCX,validated_ooxml_docx,1,3,511127,little,50 4b 03 04 14 00 06 00,0.628640,
core,Grayscale_2_M__docx_small__lsb1.bmp,/home/kali/Desktop/stego_dataset_expanded/stego_core_combined/Grayscale_2_M__docx_small__lsb1.bmp,Grayscale_2_M.bmp,Grayscale,2,M,bmp,P01.docx,docx,small,1,DOCX,/home/kali/stego_dataset_expanded/stego_core_combined/Grayscale_2_M__docx_small__lsb1.bmp,ZIP,signature_pk_zip,0,DOCX,validated_ooxml_docx,1,3,13432,little,50 4b 03 04 14 00 06 00,0.689988,
core,Grayscale_2_M__docx_small__lsb2.bmp,/home/kali/Desktop/stego_dataset_expanded/stego_core_combined/Grayscale_2_M__docx_small__lsb2.bmp,Grayscale_2_M.bmp,Grayscale,2,M,bmp,P01.docx,docx,small,2,DOCX,/home/kali/stego_dataset_expanded/stego_core_combined/Grayscale_2_M__docx_small__lsb2.bmp,ZIP,signature_pk_zip,0,DOCX,validated_ooxml_docx,1,3,13432,little,50 4b 03 04 14 00 06 00,0.555815,
core,Grayscale_2_M__docx_small__lsb3.bmp,/home/kali/Desktop/stego_dataset_expanded/stego_core_combined/Grayscale_2_M__docx_small__lsb3.bmp,Grayscale_2_M.bmp,Grayscale,2,M,bmp,P01.docx,docx,small,3,DOCX,/home/kali/stego_dataset_expanded/stego_core_combined/Grayscale_2_M__docx_small__lsb3.bmp,ZIP,signature_pk_zip,0,DOCX,validated_ooxml_docx,1,3,13432,little,50 4b 03 04 14 00 06 00,0.637847,
core,Grayscale_2_M__exe_large__lsb3.bmp,/home/kali/Desktop/stego_dataset_expanded/stego_core_combined/Grayscale_2_M__exe_large__lsb3.bmp,Grayscale_2_M.bmp,Grayscale,2,M,bmp,P06.exe,exe,large,3,EXE,/home/kali/stego_dataset_expanded/stego_core_combined/Grayscale_2_M__exe_large__lsb3.bmp,EXE,signature_mz,1,EXE,validated_mz_pe_header,1,3,1017856,little,4d 5a 90 00 03 00 00 00,0.727030,
core,Grayscale_2_M__exe_medium__lsb2.bmp,/home/kali/Desktop/stego_dataset_expanded/stego_core_combined/Grayscale_2_M__exe_medium__lsb2.bmp,Grayscale_2_M.bmp,Grayscale,2,M,bmp,P06.exe,exe,medium,2,EXE,/home/kali/stego_dataset_expanded/stego_core_combined/Grayscale_2_M__exe_medium__lsb2.bmp,EXE,signature_mz,1,EXE,validated_mz_pe_header,1,3,505856,little,4d 5a 90 00 03 00 00 00,0.767681,
core,Grayscale_2_M__exe_medium__lsb3.bmp,/home/kali/Desktop/stego_dataset_expanded/stego_core_combined/Grayscale_2_M__exe_medium__lsb3.bmp,Grayscale_2_M.bmp,Grayscale,2,M,bmp,P06.exe,exe,medium,3,EXE,/home/kali/stego_dataset_expanded/stego_core_combined/Grayscale_2_M__exe_medium__lsb3.bmp,EXE,signature_mz,1,EXE,validated_mz_pe_header,1,3,505856,little,4d 5a 90 00 03 00 00 00,0.610719,
core,Grayscale_2_M__exe_small__lsb1.bmp,/home/kali/Desktop/stego_dataset_expanded/stego_core_combined/Grayscale_2_M__exe_small__lsb1.bmp,Grayscale_2_M.bmp,Grayscale,2,M,bmp,P06.exe,exe,small,1,EXE,/home/kali/stego_dataset_expanded/stego_core_combined/Grayscale_2_M__exe_small__lsb1.bmp,EXE,signature_mz,1,EXE,validated_mz_pe_header,1,3,40448,little,4d 5a 90 00 03 00 00 00,0.566735,
core,Grayscale_2_M__exe_small__lsb2.bmp,/home/kali/Desktop/stego_dataset_expanded/stego_core_combined/Grayscale_2_M__exe_small__lsb2.bmp,Grayscale_2_M.bmp,Grayscale,2,M,bmp,P06.exe,exe,small,2,EXE,/home/kali/stego_dataset_expanded/stego_core_combined/Grayscale_2_M__exe_small__lsb2.bmp,EXE,signature_mz,1,EXE,validated_mz_pe_header,1,3,40448,little,4d 5a 90 00 03 00 00 00,0.572689,
core,Grayscale_2_M__exe_small__lsb3.bmp,/home/kali/Desktop/stego_dataset_expanded/stego_core_combined/Grayscale_2_M__exe_small__lsb3.bmp,Grayscale_2_M.bmp,Grayscale,2,M,bmp,P06.exe,exe,small,3,EXE,/home/kali/stego_dataset_expanded/stego_core_combined/Grayscale_2_M__exe_small__lsb3.bmp,EXE,signature_mz,1,EXE,validated_mz_pe_header,1,3,40448,little,4d 5a 90 00 03 00 00 00,0.596733,
core,Grayscale_2_M__pdf_large__lsb3.bmp,/home/kali/Desktop/stego_dataset_expanded/stego_core_combined/Grayscale_2_M__pdf_large__lsb3.bmp,Grayscale_2_M.bmp,Grayscale,2,M,bmp,P02.pdf,pdf,large,3,PDF,/home/kali/stego_dataset_expanded/stego_core_combined/Grayscale_2_M__pdf_large__lsb3.bmp,PDF,signature_pdf,1,PDF,validated_pdf_startxref_eof,1,3,1100144,little,25 50 44 46 2d 31 2e 33,0.792966,
core,Grayscale_2_M__pdf_medium__lsb2.bmp,/home/kali/Desktop/stego_dataset_expanded/stego_core_combined/Grayscale_2_M__pdf_medium__lsb2.bmp,Grayscale_2_M.bmp,Grayscale,2,M,bmp,P02.pdf,pdf,medium,2,PDF,/home/kali/stego_dataset_expanded/stego_core_combined/Grayscale_2_M__pdf_medium__lsb2.bmp,PDF,signature_pdf,1,PDF,validated_pdf_startxref_eof,1,3,510410,little,25 50 44 46 2d 31 2e 37,0.967655,
core,Grayscale_2_M__pdf_medium__lsb3.bmp,/home/kali/Desktop/stego_dataset_expanded/stego_core_combined/Grayscale_2_M__pdf_medium__lsb3.bmp,Grayscale_2_M.bmp,Grayscale,2,M,bmp,P02.pdf,pdf,medium,3,PDF,/home/kali/stego_dataset_expanded/stego_core_combined/Grayscale_2_M__pdf_medium__lsb3.bmp,PDF,signature_pdf,1,PDF,validated_pdf_startxref_eof,1,3,510410,little,25 50 44 46 2d 31 2e 37,0.703600,
core,Grayscale_2_M__pdf_small__lsb1.bmp,/home/kali/Desktop/stego_dataset_expanded/stego_core_combined/Grayscale_2_M__pdf_small__lsb1.bmp,Grayscale_2_M.bmp,Grayscale,2,M,bmp,P02.pdf,pdf,small,1,PDF,/home/kali/stego_dataset_expanded/stego_core_combined/Grayscale_2_M__pdf_small__lsb1.bmp,PDF,signature_pdf,1,PDF,validated_pdf_startxref_eof,1,3,16620,little,25 50 44 46 2d 31 2e 37,0.667598,
core,Grayscale_2_M__pdf_small__lsb2.bmp,/home/kali/Desktop/stego_dataset_expanded/stego_core_combined/Grayscale_2_M__pdf_small__lsb2.bmp,Grayscale_2_M.bmp,Grayscale,2,M,bmp,P02.pdf,pdf,small,2,PDF,/home/kali/stego_dataset_expanded/stego_core_combined/Grayscale_2_M__pdf_small__lsb2.bmp,PDF,signature_pdf,1,PDF,validated_pdf_startxref_eof,1,3,16620,little,25 50 44 46 2d 31 2e 37,0.826965,
core,Grayscale_2_M__pdf_small__lsb3.bmp,/home/kali/Desktop/stego_dataset_expanded/stego_core_combined/Grayscale_2_M__pdf_small__lsb3.bmp,Grayscale_2_M.bmp,Grayscale,2,M,bmp,P02.pdf,pdf,small,3,PDF,/home/kali/stego_dataset_expanded/stego_core_combined/Grayscale_2_M__pdf_small__lsb3.bmp,PDF,signature_pdf,1,PDF,validated_pdf_startxref_eof,1,3,16620,little,25 50 44 46 2d 31 2e 37,0.549535,
core,Grayscale_2_M__pptx_large__lsb3.bmp,/home/kali/Desktop/stego_dataset_expanded/stego_core_combined/Grayscale_2_M__pptx_large__lsb3.bmp,Grayscale_2_M.bmp,Grayscale,2,M,bmp,P04.pptx,pptx,large,3,PPTX,/home/kali/stego_dataset_expanded/stego_core_combined/Grayscale_2_M__pptx_large__lsb3.bmp,ZIP,signature_pk_zip,0,PPTX,validated_ooxml_pptx,1,3,1082610,little,50 4b 03 04 14 00 06 00,0.795599,
core,Grayscale_2_M__pptx_medium__lsb2.bmp,/home/kali/Desktop/stego_dataset_expanded/stego_core_combined/Grayscale_2_M__pptx_medium__lsb2.bmp,Grayscale_2_M.bmp,Grayscale,2,M,bmp,P04.pptx,pptx,medium,2,PPTX,/home/kali/stego_dataset_expanded/stego_core_combined/Grayscale_2_M__pptx_medium__lsb2.bmp,ZIP,signature_pk_zip,0,PPTX,validated_ooxml_pptx,1,3,512113,little,50 4b 03 04 14 00 06 00,0.744028,
core,Grayscale_2_M__pptx_medium__lsb3.bmp,/home/kali/Desktop/stego_dataset_expanded/stego_core_combined/Grayscale_2_M__pptx_medium__lsb3.bmp,Grayscale_2_M.bmp,Grayscale,2,M,bmp,P04.pptx,pptx,medium,3,PPTX,/home/kali/stego_dataset_expanded/stego_core_combined/Grayscale_2_M__pptx_medium__lsb3.bmp,ZIP,signature_pk_zip,0,PPTX,validated_ooxml_pptx,1,3,512113,little,50 4b 03 04 14 00 06 00,0.702756,
core,Grayscale_2_M__pptx_small__lsb1.bmp,/home/kali/Desktop/stego_dataset_expanded/stego_core_combined/Grayscale_2_M__pptx_small__lsb1.bmp,Grayscale_2_M.bmp,Grayscale,2,M,bmp,P04.pptx,pptx,small,1,PPTX,/home/kali/stego_dataset_expanded/stego_core_combined/Grayscale_2_M__pptx_small__lsb1.bmp,ZIP,signature_pk_zip,0,PPTX,validated_ooxml_pptx,1,3,32020,little,50 4b 03 04 14 00 06 00,0.643047,
core,Grayscale_2_M__pptx_small__lsb2.bmp,/home/kali/Desktop/stego_dataset_expanded/stego_core_combined/Grayscale_2_M__pptx_small__lsb2.bmp,Grayscale_2_M.bmp,Grayscale,2,M,bmp,P04.pptx,pptx,small,2,PPTX,/home/kali/stego_dataset_expanded/stego_core_combined/Grayscale_2_M__pptx_small__lsb2.bmp,ZIP,signature_pk_zip,0,PPTX,validated_ooxml_pptx,1,3,32020,little,50 4b 03 04 14 00 06 00,0.661997,
core,Grayscale_2_M__pptx_small__lsb3.bmp,/home/kali/Desktop/stego_dataset_expanded/stego_core_combined/Grayscale_2_M__pptx_small__lsb3.bmp,Grayscale_2_M.bmp,Grayscale,2,M,bmp,P04.pptx,pptx,small,3,PPTX,/home/kali/stego_dataset_expanded/stego_core_combined/Grayscale_2_M__pptx_small__lsb3.bmp,ZIP,signature_pk_zip,0,PPTX,validated_ooxml_pptx,1,3,32020,little,50 4b 03 04 14 00 06 00,0.568027,
core,Grayscale_2_M__rtf_large__lsb3.bmp,/home/kali/Desktop/stego_dataset_expanded/stego_core_combined/Grayscale_2_M__rtf_large__lsb3.bmp,Grayscale_2_M.bmp,Grayscale,2,M,bmp,P05.rtf,rtf,large,3,RTF,/home/kali/stego_dataset_expanded/stego_core_combined/Grayscale_2_M__rtf_large__lsb3.bmp,RTF,signature_rtf,1,RTF,validated_rtf_structure,1,3,1085026,little,7b 5c 72 74 66 31 5c 61,0.787379,
core,Grayscale_2_M__rtf_medium__lsb2.bmp,/home/kali/Desktop/stego_dataset_expanded/stego_core_combined/Grayscale_2_M__rtf_medium__lsb2.bmp,Grayscale_2_M.bmp,Grayscale,2,M,bmp,P05.rtf,rtf,medium,2,RTF,/home/kali/stego_dataset_expanded/stego_core_combined/Grayscale_2_M__rtf_medium__lsb2.bmp,RTF,signature_rtf,1,RTF,validated_rtf_structure,1,3,511504,little,7b 5c 72 74 66 31 5c 61,1.141113,
core,Grayscale_2_M__rtf_medium__lsb3.bmp,/home/kali/Desktop/stego_dataset_expanded/stego_core_combined/Grayscale_2_M__rtf_medium__lsb3.bmp,Grayscale_2_M.bmp,Grayscale,2,M,bmp,P05.rtf,rtf,medium,3,RTF,/home/kali/stego_dataset_expanded/stego_core_combined/Grayscale_2_M__rtf_medium__lsb3.bmp,RTF,signature_rtf,1,RTF,validated_rtf_structure,1,3,511504,little,7b 5c 72 74 66 31 5c 61,0.638937,
core,Grayscale_2_M__rtf_small__lsb1.bmp,/home/kali/Desktop/stego_dataset_expanded/stego_core_combined/Grayscale_2_M__rtf_small__lsb1.bmp,Grayscale_2_M.bmp,Grayscale,2,M,bmp,P05.rtf,rtf,small,1,RTF,/home/kali/stego_dataset_expanded/stego_core_combined/Grayscale_2_M__rtf_small__lsb1.bmp,RTF,signature_rtf,1,RTF,validated_rtf_structure,1,3,50275,little,7b 5c 72 74 66 31 5c 61,0.562331,
core,Grayscale_2_M__rtf_small__lsb2.bmp,/home/kali/Desktop/stego_dataset_expanded/stego_core_combined/Grayscale_2_M__rtf_small__lsb2.bmp,Grayscale_2_M.bmp,Grayscale,2,M,bmp,P05.rtf,rtf,small,2,RTF,/home/kali/stego_dataset_expanded/stego_core_combined/Grayscale_2_M__rtf_small__lsb2.bmp,RTF,signature_rtf,1,RTF,validated_rtf_structure,1,3,50275,little,7b 5c 72 74 66 31 5c 61,0.548412,
core,Grayscale_2_M__rtf_small__lsb3.bmp,/home/kali/Desktop/stego_dataset_expanded/stego_core_combined/Grayscale_2_M__rtf_small__lsb3.bmp,Grayscale_2_M.bmp,Grayscale,2,M,bmp,P05.rtf,rtf,small,3,RTF,/home/kali/stego_dataset_expanded/stego_core_combined/Grayscale_2_M__rtf_small__lsb3.bmp,RTF,signature_rtf,1,RTF,validated_rtf_structure,1,3,50275,little,7b 5c 72 74 66 31 5c 61,0.521051,
core,Grayscale_2_M__xlsx_large__lsb3.bmp,/home/kali/Desktop/stego_dataset_expanded/stego_core_combined/Grayscale_2_M__xlsx_large__lsb3.bmp,Grayscale_2_M.bmp,Grayscale,2,M,bmp,P03.xlsx,xlsx,large,3,XLSX,/home/kali/stego_dataset_expanded/stego_core_combined/Grayscale_2_M__xlsx_large__lsb3.bmp,ZIP,signature_pk_zip,0,XLSX,validated_ooxml_xlsx,1,3,1090468,little,50 4b 03 04 14 00 06 00,0.770621,
core,Grayscale_2_M__xlsx_medium__lsb2.bmp,/home/kali/Desktop/stego_dataset_expanded/stego_core_combined/Grayscale_2_M__xlsx_medium__lsb2.bmp,Grayscale_2_M.bmp,Grayscale,2,M,bmp,P03.xlsx,xlsx,medium,2,XLSX,/home/kali/stego_dataset_expanded/stego_core_combined/Grayscale_2_M__xlsx_medium__lsb2.bmp,ZIP,signature_pk_zip,0,XLSX,validated_ooxml_xlsx,1,3,511280,little,50 4b 03 04 14 00 06 00,0.725451,
core,Grayscale_2_M__xlsx_medium__lsb3.bmp,/home/kali/Desktop/stego_dataset_expanded/stego_core_combined/Grayscale_2_M__xlsx_medium__lsb3.bmp,Grayscale_2_M.bmp,Grayscale,2,M,bmp,P03.xlsx,xlsx,medium,3,XLSX,/home/kali/stego_dataset_expanded/stego_core_combined/Grayscale_2_M__xlsx_medium__lsb3.bmp,ZIP,signature_pk_zip,0,XLSX,validated_ooxml_xlsx,1,3,511280,little,50 4b 03 04 14 00 06 00,0.739137,
core,Grayscale_2_M__xlsx_small__lsb1.bmp,/home/kali/Desktop/stego_dataset_expanded/stego_core_combined/Grayscale_2_M__xlsx_small__lsb1.bmp,Grayscale_2_M.bmp,Grayscale,2,M,bmp,P03.xlsx,xlsx,small,1,XLSX,/home/kali/stego_dataset_expanded/stego_core_combined/Grayscale_2_M__xlsx_small__lsb1.bmp,ZIP,signature_pk_zip,0,XLSX,validated_ooxml_xlsx,1,3,8899,little,50 4b 03 04 14 00 06 00,0.765569,
core,Grayscale_2_M__xlsx_small__lsb2.bmp,/home/kali/Desktop/stego_dataset_expanded/stego_core_combined/Grayscale_2_M__xlsx_small__lsb2.bmp,Grayscale_2_M.bmp,Grayscale,2,M,bmp,P03.xlsx,xlsx,small,2,XLSX,/home/kali/stego_dataset_expanded/stego_core_combined/Grayscale_2_M__xlsx_small__lsb2.bmp,ZIP,signature_pk_zip,0,XLSX,validated_ooxml_xlsx,1,3,8899,little,50 4b 03 04 14 00 06 00,0.725408,
core,Grayscale_2_M__xlsx_small__lsb3.bmp,/home/kali/Desktop/stego_dataset_expanded/stego_core_combined/Grayscale_2_M__xlsx_small__lsb3.bmp,Grayscale_2_M.bmp,Grayscale,2,M,bmp,P03.xlsx,xlsx,small,3,XLSX,/home/kali/stego_dataset_expanded/stego_core_combined/Grayscale_2_M__xlsx_small__lsb3.bmp,ZIP,signature_pk_zip,0,XLSX,validated_ooxml_xlsx,1,3,8899,little,50 4b 03 04 14 00 06 00,0.706967,
core,High-Detail_1_M__docx_large__lsb3.png,/home/kali/Desktop/stego_dataset_expanded/stego_core_combined/High-Detail_1_M__docx_large__lsb3.png,High-Detail_1_M.png,High-Detail,1,M,png,P01.docx,docx,large,3,DOCX,/home/kali/stego_dataset_expanded/stego_core_combined/High-Detail_1_M__docx_large__lsb3.png,ZIP,signature_pk_zip,0,DOCX,validated_ooxml_docx,1,3,1121154,little,50 4b 03 04 14 00 06 00,1.352413,
core,High-Detail_1_M__docx_medium__lsb2.png,/home/kali/Desktop/stego_dataset_expanded/stego_core_combined/High-Detail_1_M__docx_medium__lsb2.png,High-Detail_1_M.png,High-Detail,1,M,png,P01.docx,docx,medium,2,DOCX,/home/kali/stego_dataset_expanded/stego_core_combined/High-Detail_1_M__docx_medium__lsb2.png,ZIP,signature_pk_zip,0,DOCX,validated_ooxml_docx,1,3,511127,little,50 4b 03 04 14 00 06 00,0.821860,
core,High-Detail_1_M__docx_medium__lsb3.png,/home/kali/Desktop/stego_dataset_expanded/stego_core_combined/High-Detail_1_M__docx_medium__lsb3.png,High-Detail_1_M.png,High-Detail,1,M,png,P01.docx,docx,medium,3,DOCX,/home/kali/stego_dataset_expanded/stego_core_combined/High-Detail_1_M__docx_medium__lsb3.png,ZIP,signature_pk_zip,0,DOCX,validated_ooxml_docx,1,3,511127,little,50 4b 03 04 14 00 06 00,0.714578,
core,High-Detail_1_M__docx_small__lsb1.png,/home/kali/Desktop/stego_dataset_expanded/stego_core_combined/High-Detail_1_M__docx_small__lsb1.png,High-Detail_1_M.png,High-Detail,1,M,png,P01.docx,docx,small,1,DOCX,/home/kali/stego_dataset_expanded/stego_core_combined/High-Detail_1_M__docx_small__lsb1.png,ZIP,signature_pk_zip,0,DOCX,validated_ooxml_docx,1,3,13432,little,50 4b 03 04 14 00 06 00,0.575058,
core,High-Detail_1_M__docx_small__lsb2.png,/home/kali/Desktop/stego_dataset_expanded/stego_core_combined/High-Detail_1_M__docx_small__lsb2.png,High-Detail_1_M.png,High-Detail,1,M,png,P01.docx,docx,small,2,DOCX,/home/kali/stego_dataset_expanded/stego_core_combined/High-Detail_1_M__docx_small__lsb2.png,ZIP,signature_pk_zip,0,DOCX,validated_ooxml_docx,1,3,13432,little,50 4b 03 04 14 00 06 00,0.669943,
core,High-Detail_1_M__docx_small__lsb3.png,/home/kali/Desktop/stego_dataset_expanded/stego_core_combined/High-Detail_1_M__docx_small__lsb3.png,High-Detail_1_M.png,High-Detail,1,M,png,P01.docx,docx,small,3,DOCX,/home/kali/stego_dataset_expanded/stego_core_combined/High-Detail_1_M__docx_small__lsb3.png,ZIP,signature_pk_zip,0,DOCX,validated_ooxml_docx,1,3,13432,little,50 4b 03 04 14 00 06 00,0.583513,
core,High-Detail_1_M__exe_large__lsb3.png,/home/kali/Desktop/stego_dataset_expanded/stego_core_combined/High-Detail_1_M__exe_large__lsb3.png,High-Detail_1_M.png,High-Detail,1,M,png,P06.exe,exe,large,3,EXE,/home/kali/stego_dataset_expanded/stego_core_combined/High-Detail_1_M__exe_large__lsb3.png,EXE,signature_mz,1,EXE,validated_mz_pe_header,1,3,1017856,little,4d 5a 90 00 03 00 00 00,0.796201,
core,High-Detail_1_M__exe_medium__lsb2.png,/home/kali/Desktop/stego_dataset_expanded/stego_core_combined/High-Detail_1_M__exe_medium__lsb2.png,High-Detail_1_M.png,High-Detail,1,M,png,P06.exe,exe,medium,2,EXE,/home/kali/stego_dataset_expanded/stego_core_combined/High-Detail_1_M__exe_medium__lsb2.png,EXE,signature_mz,1,EXE,validated_mz_pe_header,1,3,505856,little,4d 5a 90 00 03 00 00 00,0.733948,
core,High-Detail_1_M__exe_medium__lsb3.png,/home/kali/Desktop/stego_dataset_expanded/stego_core_combined/High-Detail_1_M__exe_medium__lsb3.png,High-Detail_1_M.png,High-Detail,1,M,png,P06.exe,exe,medium,3,EXE,/home/kali/stego_dataset_expanded/stego_core_combined/High-Detail_1_M__exe_medium__lsb3.png,EXE,signature_mz,1,EXE,validated_mz_pe_header,1,3,505856,little,4d 5a 90 00 03 00 00 00,0.739722,
core,High-Detail_1_M__exe_small__lsb1.png,/home/kali/Desktop/stego_dataset_expanded/stego_core_combined/High-Detail_1_M__exe_small__lsb1.png,High-Detail_1_M.png,High-Detail,1,M,png,P06.exe,exe,small,1,EXE,/home/kali/stego_dataset_expanded/stego_core_combined/High-Detail_1_M__exe_small__lsb1.png,EXE,signature_mz,1,EXE,validated_mz_pe_header,1,3,40448,little,4d 5a 90 00 03 00 00 00,0.556748,
core,High-Detail_1_M__exe_small__lsb2.png,/home/kali/Desktop/stego_dataset_expanded/stego_core_combined/High-Detail_1_M__exe_small__lsb2.png,High-Detail_1_M.png,High-Detail,1,M,png,P06.exe,exe,small,2,EXE,/home/kali/stego_dataset_expanded/stego_core_combined/High-Detail_1_M__exe_small__lsb2.png,EXE,signature_mz,1,EXE,validated_mz_pe_header,1,3,40448,little,4d 5a 90 00 03 00 00 00,0.574562,
core,High-Detail_1_M__exe_small__lsb3.png,/home/kali/Desktop/stego_dataset_expanded/stego_core_combined/High-Detail_1_M__exe_small__lsb3.png,High-Detail_1_M.png,High-Detail,1,M,png,P06.exe,exe,small,3,EXE,/home/kali/stego_dataset_expanded/stego_core_combined/High-Detail_1_M__exe_small__lsb3.png,EXE,signature_mz,1,EXE,validated_mz_pe_header,1,3,40448,little,4d 5a 90 00 03 00 00 00,0.533498,
core,High-Detail_1_M__pdf_large__lsb3.png,/home/kali/Desktop/stego_dataset_expanded/stego_core_combined/High-Detail_1_M__pdf_large__lsb3.png,High-Detail_1_M.png,High-Detail,1,M,png,P02.pdf,pdf,large,3,PDF,/home/kali/stego_dataset_expanded/stego_core_combined/High-Detail_1_M__pdf_large__lsb3.png,PDF,signature_pdf,1,PDF,validated_pdf_startxref_eof,1,3,1100144,little,25 50 44 46 2d 31 2e 33,0.834871,
core,High-Detail_1_M__pdf_medium__lsb2.png,/home/kali/Desktop/stego_dataset_expanded/stego_core_combined/High-Detail_1_M__pdf_medium__lsb2.png,High-Detail_1_M.png,High-Detail,1,M,png,P02.pdf,pdf,medium,2,PDF,/home/kali/stego_dataset_expanded/stego_core_combined/High-Detail_1_M__pdf_medium__lsb2.png,PDF,signature_pdf,1,PDF,validated_pdf_startxref_eof,1,3,510410,little,25 50 44 46 2d 31 2e 37,0.729868,
core,High-Detail_1_M__pdf_medium__lsb3.png,/home/kali/Desktop/stego_dataset_expanded/stego_core_combined/High-Detail_1_M__pdf_medium__lsb3.png,High-Detail_1_M.png,High-Detail,1,M,png,P02.pdf,pdf,medium,3,PDF,/home/kali/stego_dataset_expanded/stego_core_combined/High-Detail_1_M__pdf_medium__lsb3.png,PDF,signature_pdf,1,PDF,validated_pdf_startxref_eof,1,3,510410,little,25 50 44 46 2d 31 2e 37,0.722084,
core,High-Detail_1_M__pdf_small__lsb1.png,/home/kali/Desktop/stego_dataset_expanded/stego_core_combined/High-Detail_1_M__pdf_small__lsb1.png,High-Detail_1_M.png,High-Detail,1,M,png,P02.pdf,pdf,small,1,PDF,/home/kali/stego_dataset_expanded/stego_core_combined/High-Detail_1_M__pdf_small__lsb1.png,PDF,signature_pdf,1,PDF,validated_pdf_startxref_eof,1,3,16620,little,25 50 44 46 2d 31 2e 37,1.014300,
core,High-Detail_1_M__pdf_small__lsb2.png,/home/kali/Desktop/stego_dataset_expanded/stego_core_combined/High-Detail_1_M__pdf_small__lsb2.png,High-Detail_1_M.png,High-Detail,1,M,png,P02.pdf,pdf,small,2,PDF,/home/kali/stego_dataset_expanded/stego_core_combined/High-Detail_1_M__pdf_small__lsb2.png,PDF,signature_pdf,1,PDF,validated_pdf_startxref_eof,1,3,16620,little,25 50 44 46 2d 31 2e 37,0.848597,
core,High-Detail_1_M__pdf_small__lsb3.png,/home/kali/Desktop/stego_dataset_expanded/stego_core_combined/High-Detail_1_M__pdf_small__lsb3.png,High-Detail_1_M.png,High-Detail,1,M,png,P02.pdf,pdf,small,3,PDF,/home/kali/stego_dataset_expanded/stego_core_combined/High-Detail_1_M__pdf_small__lsb3.png,PDF,signature_pdf,1,PDF,validated_pdf_startxref_eof,1,3,16620,little,25 50 44 46 2d 31 2e 37,0.600244,
core,High-Detail_1_M__pptx_large__lsb3.png,/home/kali/Desktop/stego_dataset_expanded/stego_core_combined/High-Detail_1_M__pptx_large__lsb3.png,High-Detail_1_M.png,High-Detail,1,M,png,P04.pptx,pptx,large,3,PPTX,/home/kali/stego_dataset_expanded/stego_core_combined/High-Detail_1_M__pptx_large__lsb3.png,ZIP,signature_pk_zip,0,PPTX,validated_ooxml_pptx,1,3,1082610,little,50 4b 03 04 14 00 06 00,0.885383,
core,High-Detail_1_M__pptx_medium__lsb2.png,/home/kali/Desktop/stego_dataset_expanded/stego_core_combined/High-Detail_1_M__pptx_medium__lsb2.png,High-Detail_1_M.png,High-Detail,1,M,png,P04.pptx,pptx,medium,2,PPTX,/home/kali/stego_dataset_expanded/stego_core_combined/High-Detail_1_M__pptx_medium__lsb2.png,ZIP,signature_pk_zip,0,PPTX,validated_ooxml_pptx,1,3,512113,little,50 4b 03 04 14 00 06 00,0.778709,
core,High-Detail_1_M__pptx_medium__lsb3.png,/home/kali/Desktop/stego_dataset_expanded/stego_core_combined/High-Detail_1_M__pptx_medium__lsb3.png,High-Detail_1_M.png,High-Detail,1,M,png,P04.pptx,pptx,medium,3,PPTX,/home/kali/stego_dataset_expanded/stego_core_combined/High-Detail_1_M__pptx_medium__lsb3.png,ZIP,signature_pk_zip,0,PPTX,validated_ooxml_pptx,1,3,512113,little,50 4b 03 04 14 00 06 00,0.789297,
core,High-Detail_1_M__pptx_small__lsb1.png,/home/kali/Desktop/stego_dataset_expanded/stego_core_combined/High-Detail_1_M__pptx_small__lsb1.png,High-Detail_1_M.png,High-Detail,1,M,png,P04.pptx,pptx,small,1,PPTX,/home/kali/stego_dataset_expanded/stego_core_combined/High-Detail_1_M__pptx_small__lsb1.png,ZIP,signature_pk_zip,0,PPTX,validated_ooxml_pptx,1,3,32020,little,50 4b 03 04 14 00 06 00,0.698428,
